r,c,prob,yhat_raw,yhat_clustered
280,937,0.8944378660555131,1,0
502,2085,0.7274510706103533,0,0
677,692,0.7842399257600282,0,0
647,1493,0.713336200177551,0,0
715,2087,0.6027197451656674,0,0
390,1652,0.711990263474641,0,0
987,1920,0.7274510706103533,0,0
133,1688,0.7290617249283287,0,0
249,1448,0.7045602709806073,0,0
906,1269,0.713336200177551,0,0
592,1671,0.7045602709806073,0,0
278,1229,0.713336200177551,0,0
652,2164,0.711990263474641,0,0
700,2003,0.713336200177551,0,0
1025,1111,0.7290617249283287,0,0
1156,2014,0.713336200177551,0,0
811,1448,0.713336200177551,0,0
641,1157,0.713336200177551,0,0
602,2093,0.711990263474641,0,0
770,1375,0.713336200177551,0,0
320,1690,0.713336200177551,0,0
844,1298,0.713336200177551,0,0
566,1598,0.713336200177551,0,0
827,1775,0.711990263474641,0,0
643,1389,0.713336200177551,0,0
224,1771,0.7290617249283287,0,0
469,1982,0.7290617249283287,0,0
187,1207,0.7531184320683209,0,0
644,1711,0.7045602709806073,0,0
952,1012,0.7274510706103533,0,0
145,1395,0.7367407108710181,0,0
557,1988,0.713336200177551,0,0
652,1356,0.713336200177551,0,0
1017,2016,0.713336200177551,0,0
558,1579,0.713336200177551,0,0
981,1824,0.7290617249283287,0,0
368,741,0.8540379341840119,1,0
1438,815,0.7531184320683209,0,0
747,1650,0.7055446717777563,0,0
823,1099,0.713336200177551,0,0
573,1254,0.713336200177551,0,0
227,1499,0.713336200177551,0,0
789,1919,0.3339940902685344,0,0
546,2052,0.711990263474641,0,0
468,1277,0.711990263474641,0,0
962,2011,0.713336200177551,0,0
789,1174,0.711990263474641,0,0
775,1959,0.6689935163571238,0,0
842,1370,0.713336200177551,0,0
295,1828,0.713336200177551,0,0
589,816,0.7531184320683209,0,0
950,1232,0.7290617249283287,0,0
640,1195,0.713336200177551,0,0
416,773,0.8540379341840119,1,0
780,1523,0.713336200177551,0,0
481,1168,0.713336200177551,0,0
726,1762,0.5702064420670645,0,0
568,924,0.7274510706103533,0,0
581,597,0.8193268561712257,1,0
192,1419,0.7290617249283287,0,0
415,1886,0.711990263474641,0,0
684,819,0.7855431361780173,1,0
705,1164,0.713336200177551,0,0
446,765,0.8221890694693323,1,0
122,1738,0.7274510706103533,0,0
885,2286,0.7290617249283287,0,0
569,2068,0.711990263474641,0,0
1399,891,0.7290617249283287,0,0
243,1591,0.713336200177551,0,0
685,1687,0.7055446717777563,0,0
742,1810,0.639190727070103,0,0
302,1607,0.711990263474641,0,0
124,1769,0.7290617249283287,0,0
600,1293,0.713336200177551,0,0
241,1940,0.7290617249283287,0,0
315,716,0.9424330346155027,1,0
177,1290,0.7697265752001661,0,0
653,1661,0.711990263474641,0,0
532,1418,0.711990263474641,0,0
717,1459,0.711990263474641,0,0
573,682,0.7855431361780173,1,0
688,979,0.7290617249283287,0,0
773,878,0.7531184320683209,0,0
220,1245,0.7531184320683209,0,0
629,1368,0.713336200177551,0,0
823,1734,0.711990263474641,0,0
793,1561,0.713336200177551,0,0
226,1422,0.713336200177551,0,0
1121,2107,0.7290617249283287,0,0
1170,2084,0.7274510706103533,0,0
1518,804,0.7653894589865652,0,0
634,735,0.7531184320683209,0,0
607,718,0.7854751849997674,0,0
140,1495,0.7290617249283287,0,0
568,945,0.7274510706103533,0,0
925,1288,0.7274510706103533,0,0
1279,2035,0.7290617249283287,0,0
354,1868,0.713336200177551,0,0
988,1097,0.7274510706103533,0,0
803,1613,0.7045602709806073,0,0
934,969,0.7621373909238652,0,0
382,1087,0.7045602709806073,0,0
1069,1966,0.713336200177551,0,0
864,1471,0.713336200177551,0,0
544,738,0.8193268561712257,1,0
697,1165,0.713336200177551,0,0
1067,958,0.7367407108710181,0,0
434,667,0.8540379341840119,1,0
793,1626,0.7055446717777563,0,0
1059,1987,0.713336200177551,0,0
529,1382,0.7045602709806073,0,0
830,1993,0.46063928870757276,0,0
870,1600,0.713336200177551,0,0
360,788,0.8540379341840119,1,0
664,823,0.7653894589865652,0,0
490,743,0.8193268561712257,1,0
857,2004,0.711990263474641,0,0
247,1478,0.713336200177551,0,0
845,1401,0.713336200177551,0,0
638,1710,0.7045602709806073,0,0
1058,2103,0.711990263474641,0,0
696,984,0.7290617249283287,0,0
599,1194,0.7274510706103533,0,0
1014,2103,0.711990263474641,0,0
420,899,0.8193268561712257,1,0
668,831,0.7531184320683209,0,0
1013,1053,0.7274510706103533,0,0
479,1516,0.711990263474641,0,0
910,1089,0.713336200177551,0,0
599,1653,0.711990263474641,0,0
422,1919,0.713336200177551,0,0
605,904,0.7274510706103533,0,0
486,1779,0.6027197451656674,0,0
